State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM05AD46D Modification 9,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/28/2006,04/28/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,541614,N/A,N/A,4200124643  BULK FUNDING FOR RETAIL STORE SUPPLIES FOR AD10 ENVIRONMENTAL ENGINEERING AND AD60 INTEGRATED CUSTOMER SUPPORT
AL,AL-05,"GRAY RESEARCH, INC",NNM06AA86T Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/28/2006,04/27/2007,"[No Vendor Indicators Found], Time and Materials",Small Business ONLY - ,"$540,048","$540,048",541330,N/A,N/A,TASK ORDER FOR PERSONNEL SUPPORT FOR PROJECT MANAGEMENT AND COMPUTATIONAL FLUID DYNAMICS
AL,AL-05,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNM06AA66T Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/29/2006,05/26/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,541330,N/A,N/A,TO 8 FOR TASK 4 FOR IN-FLIGHT ANOMALY  (IFA) INVESTIGATION TEAM SUPPORT
AL,AL-05,K T ENGINEERING CORP,NNM04AB00C Modification 8,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/30/2006,05/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$0,$0,927110,N/A,N/A,SEGMENTED LAUNCH VEHICLE MFG DEV & DEMO PROGRAM (DARPA BAA)
AL,AL-05,PACE & WAITE INC,MSFC0200304CH35967DGS10F0192K Modification 7,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/30/2006,04/30/2006,"Veteran Owned,Women Owned,, Firm Fixed Price","Veteran Owned Small Business,Woman Owned Small Business,Small Business - ",$0,$0,541611,N/A,N/A,4200005013/4200007887/4200008497   PROGRAM SUPPORT  FOR ALTERNATE ACCESS TO STATION
AL,AL-05,GSC CONSTRUCTION INCORPORATED,MSFC0200305DNAS803047 Modification 15,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",04/30/2006,04/30/2006,"SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Business - ",$0,$0,236210,N/A,N/A,CLOSEOUT MOD
AL,AL-03,AUBURN UNIV AUBURN,NCC8237 Modification 15,MSFC - Marshall Space Flight Center,"AUBURN, AL (District 03)",05/01/2006,10/31/2007,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,$0,$0,[None Indicated],N/A,N/A,PROMOTE COMMERCIALLY FUNDED RESCH & DEV IN THE FIELD OF SPACE POWER AND ADV ELECTRONICS
AL,AL-05,"FORSYTHE AND LONG ENGINEERING,",NNM06AA52D Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,05/01/2006,"Small Business,Very Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",$0,$0,236210,N/A,N/A,4200145552 SUPPLY MATERIALS AND INSTALL DRAINAGE SYSATEMS AT BLDG. 4600
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM06AC14D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,06/12/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$3,189","$3,189",541614,N/A,N/A,4200153824 PURCHASING FURNITURE FROM EG&G RETAIL STORE FOR OSAC/CS01
AL,AL-05,"EG&G TECHNICAL SERVICES, INC.",NNM06AC1D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",05/01/2006,06/12/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$4,627","$4,627",[None Indicated],N/A,N/A,4200153823 PURCHASING FURNITURE FROM EG&G RETAIL STORE FOR OSAC/CS01
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM06AC13D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,06/12/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$4,627","$4,627",541614,N/A,N/A,4200153823 PURCHASING FURNITURE FROM EG&G RETAIL STORE FOR OSAC/CSO1
AL,AL-05,ATK THIOKOL,NNM06AC34P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,11/01/2006,"Small Business,, Cost Plus Fixed Fee",Small Business ONLY - ,"$8,269","$8,269",[None Indicated],N/A,N/A,4200154936 AUTOCLAVE CURES FOR CH47 CLAMSHELL DOOR FABRICATION
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM06AC16D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,08/03/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$27,487","$27,487",541614,N/A,N/A,PURCHASING FURNITURE FROM EG&G RETAIL STORE FOR STEVE COOK JP01 CUSTOM MADE CONFERENCE TABLE AND DESK
AL,AL-05,BARLOWORLD HANDLING L.P.,NNM06AC18D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,10/28/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$28,996","$28,996",332323,N/A,N/A,4200150411 4000 LB. SIDE SHIFTING FORKLIFT POSITIONER
AL,AL-05,"GRAY RESEARCH, INC",NNM06AB12T Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,04/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$178,000","$178,000",541330,N/A,N/A,"AR&D AND TECHNOLOGY FLIGHT DEMONSTRATION PROJECT PROGRAM PLANNING, ANALYSIS & SUPPORT"
AL,AL-05,P D R PROPERTIES INCORPORATED,NNM06AC90P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,04/30/2011,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$360,000","$360,000",221320,N/A,N/A,4200146362 THIS PO US USED AS A PAYING INSTRUMENT ONLY FOR WASTE WATER SEWAGE TREATMENT
AL,AL-05,INTEGRATED CONCEPTS RES CORP,MSFC0200102DNAS801050 Modification 60,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,08/31/2006,"Minority Owned,Native American Owned Business,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$919,027",$0,541380,N/A,N/A,SUPPORT SERVICES FOR MATERIALS TESTING FOR AERO- SPACE ENVIRONMENTS AT MSFC
AL,AL-05,TELEDYNE INDUSTRIES INC       ,MSFC0200206DNAS802060 Modification 156,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/01/2006,06/30/2007,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$1,235,961",$0,541710,N/A,N/A,SYSTEMS DEVELOPMENT & OPERATIONS SUPPORT 
AL,AL-05,SVERDRUP TECHNOLOGY INCORPORATED,NNM05AB50C Modification 12,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",05/01/2006,10/14/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$1,607,535",$0,541330,N/A,N/A,ENGINEERING SCIENCE AND TECHNOLOGY
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM06AB38D Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,03/10/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$-601,$-601,541614,N/A,N/A,4200144265 DELIVERY ORDER FOR IDIQ FURNITURE SERVICES AS DELINEATED UNDER BASIC ORDER NO. H-36049D.
AL,AL-05,LOCKHEED MARTIN CORPORATION,NNM05AA01D Modification 20,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,11/30/2007,"Corporate Entity Not Tax Exempt,For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,$0,$0,541511,N/A,N/A,4200091243 SAP MSFC ODIN DESKTOP & NETWORK
AL,,A I SIGNAL RESEARCH INC       ,MSFC0200202DNAS802047 Modification 59,MSFC - Marshall Space Flight Center,"UNITED STATES, AL",05/02/2006,02/14/2007,"Asian Pacific American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,8(A) Program,Small Business - ",$0,$0,541710,N/A,N/A,CUSTOMER AND EMPLOYEE RELATIONS (CAER) DIRECTORATE SUPPORT SERVICES 
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM05AB63D Modification 3,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$2,000","$2,000",541614,N/A,N/A,BULK FUNDING FOR RETAIL STORE SUPPLIES FOR AD10 ENVIRO ENGINEER & AD60 INTEGR CUST SUPP 
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NNG06GH86G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",05/02/2006,04/30/2009,"Educational Institution,, Grant For Research",Educational - ,"$75,755","$75,755",[None Indicated],N/A,N/A,IMPLEMENTATION & ASSESSEMENT OF OZONE PROFILING & TROPOSPHERIC OZONE MEASUREMENTS FOR THE OZONE MONITORING INSTRUMENT ON EOS AURA
AL,AL-05,LANIER WORLDWIDE INCORPORATED,MSFC0200111CH34933DNAS501125 Modification 22,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$106,238","$106,238",333315,N/A,N/A,COST PER COPY SERVICE AND SUPPLIES FOR MSFC
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NCC5580 Modification 6,GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",05/02/2006,07/31/2006,"Educational Institution,, Cooperative Agreement",Educational - ,"$125,000","$125,000",[None Indicated],N/A,N/A,ALABAMA NASA EPSCOR PROGRAM
AL,AL-05,MARSHALL COMMUNICATIONS CORP,NNM04AA54D Modification 13,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,12/31/2007,"SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$611,394",$0,[None Indicated],N/A,N/A,TELECOMMUNICATIONS SERVICE FOR NISN
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NNM05AA22A Modification 4,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/02/2006,08/09/2006,"Educational Institution,, Cooperative Agreement",Educational - ,"$2,858,103","$2,858,103",[None Indicated],N/A,N/A,"COLLABORATIVE RESEARCH, MANAGEMENT AND OPERATIONS OF THE NATIONAL SPACE SCIENCE TECHNOLOGY CENTER"
AL,AL-04,METAL RESEARCH INCORPORATED,NNM06AA87P Modification 2,MSFC - Marshall Space Flight Center,"GUNTERSVILLE, AL (District 04)",05/03/2006,05/03/2006,"SBA Certified HUBZone,Small Business,, Firm Fixed Price","SBA Certified HUBZone,Small Business - ",$0,$0,332721,N/A,N/A,4200137674 INDUSTRIAL MACHINERY
AL,AL-05,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNM06AA69T Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/03/2006,11/15/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$40,494","$40,494",541330,N/A,N/A,TO 11 FOR TASK 4 GENERAL COST ESTIMATING SUPPORT
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200308CH36955DGS10F0038M Modification 24,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/03/2006,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$55,164","$55,164",541614,N/A,N/A,4200024399 FOR SD DIRECTORATE/LOGISTICS SERVICES 
AL,AL-05,EG&G TECHNICAL SERVICES INCORPORATED,NNM05AC87D Modification 13,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/03/2006,06/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$1,000,000","$1,000,000",561210,N/A,N/A,OPTION YEAR 2 (NAS8-03078) BLANKET DELIVERY ORDER FOR ISSUANCE OF MAINTENANCE/REPAIR
AL,AL-05,K M C TELECOM LLC,NNM04AH22P Modification 2,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,07/31/2007,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,INSTALLATION OF T1 BROADBAND LINK POINT TO POINT AIRPORT TO NSSTC AND 36 MO SVC FOLLOWING
AL,AL-05,EG&G TECHNICAL SERVICES INCORPORATED,NNM05AD35D Modification 5,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,06/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$334,$334,561210,N/A,N/A,4200126391  OPTION YEAR 2 (NAS8-03078) BLANKET DELIVERY ORDER FOR ISSUANCE OF THE AS03 (A3) DIR.
AL,AL-05,AMERICAN METEOROLOGICAL SOCIETY,NNM06AC85P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,09/01/2006,"Nonprofit Organization,, Firm Fixed Price",Non-Profit Institutions - ,"$4,990","$4,990",[None Indicated],N/A,N/A,REPRINTS
AL,AL-05,TELEDYNE BROWN ENGINEERING INCORPORATED,NNM06AB49D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,05/26/2006,"[No Vendor Indicators Found], Time and Materials",Other Than Small Business - ,"$7,813","$7,813",561210,N/A,N/A,4200156490 CORRECTION OF ALL PRESSURE SYSTEM DEFICIENCIES IN BLDG 4205
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200309CH36950DGS10F0038M Modification 37,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,05/04/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$12,734","$12,734",541614,N/A,N/A,4200024443 4200026901 FOR AD DIRECTORATE/LOGISTIC SERVICES 
AL,AL-04,DESIGN FORCE INCORPORATED,NNM06AB75P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"SOMERVILLE, AL (District 04)",05/04/2006,06/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$19,310","$19,310",[None Indicated],N/A,N/A,4200152108 AEROCAPTURE NMP MODEL
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NNM04AA28G Modification 2,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,09/29/2006,"Educational Institution,, Grant For Research",Educational - ,"$75,000","$-125,000",[None Indicated],N/A,N/A,"4200040327 MATERIAL SCIENCE, RESEARCH, DEFINITIZE PROPOSAL, INCREMENTALLY FUND"
AL,AL-06,UNIV ALABAMA BIRMINGHAM,NCC8246 Modification 26,MSFC - Marshall Space Flight Center,"BIRMINGHAM, AL (District 06)",05/04/2006,10/31/2007,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,"$87,000","$87,000",[None Indicated],N/A,N/A,PROMOTE COMMERCIALLY FUNDED RESEARCH AND TECHNLGY DEVELOPMENT IN THE FIELD OF BIOPHYSICAL AND ENG
AL,AL-05,SIGMATECH INCORPORATED,NNM06AB09T Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,10/31/2006,"Minority Owned,Small Disadvantaged Business,Sub Continent Asian American Owned Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$131,302","$131,302",541330,N/A,N/A,NASA 5000 SERIES STANDARDS OVERVIEW COURSES
AL,AL-07,AVOCENT HUNTSVILLE CORP,NNK06OR28D Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Birmingham, AL (District 07)",05/04/2006,06/22/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$188,954","$188,954",334111,N/A,N/A,SWITCHES AND ADDITIONAL IT COMPONENTS
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200308CH36957DGS10F0038M Modification 35,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/04/2006,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$207,362","$207,362",541614,N/A,N/A,4200024401 FOR ED DIRECTORATE/LOGISTICS SERVICES 
AL,AL-05,SIERRA LOBO INCORPORATED,MSFC0200209DNAS802115 Modification 43,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",05/04/2006,09/30/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$729,960","$3,130",541710,N/A,N/A,R&D SPACE FLIGHT AND ASSOCIATED HARDWARE AT MSFC (ROLL-UP THRU MOD 25)
AL,AL-05,KT ENGINEERING CORPORATION,NNC06CB27C Modification 0 (Base Record),GRC - Glenn Research Center,"HUNTSVILLE, AL (District 05)",05/04/2006,04/26/2007,"Small Business,, Cost Plus Fixed Fee",Small Business ONLY - ,"$1,000,000","$4,186,522",541710,N/A,N/A,CEV PROPULSION ADVANCED DEVELOPMENT 7500 LBF (VACUUM) MAIN ENGINE
AL,AL-05,NEW CENTURY PHARMACEUTICALS INCORPORATED,NNM04AA65C Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/05/2006,07/19/2004,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",$0,$0,541710,N/A,N/A,4200044705 ELECTROPHORETIC FOCUSIN: AN ALTERNATIVE  TO CAPILLARY ELECTROPHORESIS
AL,AL-07,DIVERSIFIED SCIENTIFIC INCORPORATED,NNM04AA70C Modification 1,MSFC - Marshall Space Flight Center,"BIRMINGHAM, AL (District 07)",05/05/2006,07/19/2004,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",$0,$0,541710,N/A,N/A,4200044711 NEURAL NETWORK ENHANCED STRUCTURE DETERMINATION OF OSTEOPOROSIS
AL,AL-05,"GRAY RESEARCH, INC",NNM06AA88T Modification 1,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",05/05/2006,04/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$-178,000","$-178,000",541330,N/A,N/A,"AR&D AND TECHNOLOGY FLIGHT DEMONSTRATION PROJECT PROGRAN PLANNING, ANALYSIS & SUPPORT"
AL,AL-05,"GRAY RESEARCH, INC",NNM06AB07T Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/05/2006,04/30/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$0,$0,541330,N/A,N/A,4200153999 SUPPORT FOR EV62
AL,AL-04,SYMMETRY RESOURCES INC,NNJ05HE05P Modification 2,JSC - Johnson Space Flight Center,"Arab, AL (District 04)",05/05/2006,06/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,CELL TESTING FOR FRLONG EDGE TECH. LI-ION
AL,AL-05,CHUGACH INDUSTRIES INCORPORATED,NNM05AD86D Modification 14,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/05/2006,11/30/2006,"Minority Owned,Native American Owned Business,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Very Small Business,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$1,448","$1,448",561730,N/A,N/A,4200131965 SET-UP BASIC D/O AND PERFORM FWR 1087038 & 10887040
AL,AL-05,L MILLER AND SON INCORPORATED,NNM06AC36P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/05/2006,09/26/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$113,294","$113,294",423830,N/A,N/A,"4200150408Q 21,000LB FORKLIFT"
AL,AL-05,CFD RESEARCH CORP,NNM06AA10C Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/05/2006,11/30/2007,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business Innovative Research,Small Business - ","$150,000",$0,541710,N/A,N/A,AEROELASTIC SIMULATION TOOL FOR INFLATABLE BALLUTE AEROCAPTURE
AL,AL-05,TELEDYNE BROWN ENGINEERING INCORPORATED,NNM05AB97D Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/08/2006,10/31/2005,"[No Vendor Indicators Found], Time and Materials",Other Than Small Business - ,"$-2,400","$-2,400",561210,N/A,N/A,4200109644 OVERTIME FOR CENTRAL AIR STATION
AL,AL-05,"FORSYTHE AND LONG ENGINEERING,",NNM06AA59D Modification 1,MSFC - Marshall Space Flight Center,"FLORENCE, AL (District 05)",05/08/2006,05/08/2006,"Small Business,Very Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",$0,$0,236210,N/A,N/A,4200152107 PAINT ROOMS IN BLDG 4202
AL,AL-05,THE UNIVERSITY OF CHICAGO,NNM06AC86P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/08/2006,10/10/2006,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,"$2,625","$2,625",[None Indicated],N/A,N/A,REPRINTS
AL,AL-05,UNIVERSITY OF FLORIDA,NNM06AC82P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",05/08/2006,10/27/2006,"State Government,, Firm Fixed Price",Government - ,"$5,917","$5,917",[None Indicated],N/A,N/A,4200152319 ASSEMBLY AND TRAINING FOR BACKSCATTER X-RAY SYSTEM
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NNG06GG80G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",05/08/2006,03/31/2007,"Educational Institution,, Grant For Research",Educational - ,"$27,000","$27,000",[None Indicated],N/A,N/A,SOLAR ERUPTION INDUCED SHOCK PROPAGATION FROM THE SURFACE OF THE SUN TO THE HELIOSPHERE
