State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
CA,CA-36,NORTHROP GRUMMAN SPACE AND MISSION,NNA06AA61C Modification 4,ARC - Ames Research Center,"Redondo Beach, CA (District 36)",08/01/2006,09/30/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,-800000,-800000,541710,N/A,N/A,Lunar CRater Observation and Sensing Satellite (LCROSS)Support Definitized contract 9/19/06. (Letter Contract awarded 6/2/2006 and will be complete on 9/30/06)
CA,CA-36,NORTHROP GRUMMAN SPACE AND MISSION SYSTEMS CORPORATION,NNA06AA61C Modification 5,ARC - Ames Research Center,"Redondo Beach, CA (District 36)",08/01/2006,09/30/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,-200000,0,541710,N/A,N/A,Lunar CRater Observation and Sensing Satellite (LCROSS)Support Definitized contract 9/19/06. (Letter Contract awarded 6/2/2006 and will be complete on 9/30/06)
CA,CA-36,THE AEROSPACE CORPORATION,NNL05AB51T Modification 1,LaRC - Langley Research Center,"El Segundo, CA (District 36)",08/01/2006,03/14/2006,"Nonprofit Organization,, Cost Plus Fixed Fee",Non-Profit Institutions - ,-73542,-73542,541330,N/A,N/A,TAS::80 0114::TAS NUCLEAR SPECTROSCOPIC TELESCOPE ARRAY EXTENDED PHASE A REVIEW
CA,CA-34,DANIEL MANN JOHNSON MENDENHAL,ARC00200205DNAS202060 Modification 87,ARC - Ames Research Center,"Los Angeles, CA (District 34)",08/01/2006,02/24/2007,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,-35000,0,541310,N/A,N/A,A/E Support Services
CA,CA-36,THE AEROSPACE CORPORATION,NNL05AB69T Modification 3,LaRC - Langley Research Center,"El Segundo, CA (District 36)",08/01/2006,05/31/2009,"Nonprofit Organization,, Cost Plus Fixed Fee",Non-Profit Institutions - ,0,28836,541330,N/A,N/A,AQUARIUS /SAC-D INTEGRATED INDEPENDENT REVIEW TEAM IIRT
CA,CA-32,NORTHROP GRUMMAN SYSTEMS CORPORATION,GSFC0199307DNAS532314 Modification 151,GSFC - Goddard Space Flight Center,"AZUSA, CA (District 32)",08/01/2006,04/30/2010,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,0,575373,334511,N/A,N/A,"THE CONTRACTOR SHALL PROVIDE THE PERSONNEL, MATERIALS, EQUIPMENT, AND FACILITIES NECESSARY FOR DESIGN, ANALYSIS, DEVELOPMENT, FABRICATION, ASSEMBLY, TESTING, CALIBRATION, QUALIFICATION, ACCEPTANCE, STORAGE, STORAGE TESTING, AND SUPPORT FOR SPACECRAFT INTEGRATION AND LAUNCH OF ADVANCED MICROWAVE SOUNDING UNIT-A (AMSU-A) PROTO-FLIGHT MODEL (PFM).  VARIOUS ANALYTICAL MODELS AND TEST MODELS ARE REQUIRED. THE EFFORT INCLUDES GROUND SUPPORT EQUIPMENT AND TEST AND CALIBRATION EQUIPMENT.  IT ALSO INCLUDES A DESIGN CONCEPT REVIEW INSTRUMENT DELIVERY, STORAGE, POST-DELIVERY BENCH TESTING, SPACECRAFT INTEGRATION SUPPORT, PRE-LAUNCH AND POST-LAUNCH SUPPORT.  REPORTING, REVIEWS AND DOCUMENTATION OF ALL ASPECTS OF THE PROGRAM ARE REQUIRED. THE DELIVERABLE EARTH OBSERVING SYSTEM (EOS) AMSU-A INSTRUMENT IS A PFM AND OPTIONAL FLIGHT MODEL (FM).AMSU-A IS PLANNED FOR FLIGHT ON THE EOS PM SPACECRAFT.  AMSU-A SHALL BE COMPATIBLE WITH THE EOS PM SPACECRAFT INTERFACES, AND   SHALL MEET THE IN-ORBIT LIFETIME REQUIREMENT OF 3 YEARS WITH A GOAL OF 5 YEARS WITHOUT IN-ORBIT SERVICING.THE PROGRAM PHASE LEADING TO DELIVERY OF THE PFM SHALL BE REFERRED TO AS THE ""BASIC PHASE"" AND SHALL BE SUBDIVIDED INTO TWO SUB-PHASES, THE ""SUPPORT PHASE"" AND THE ""IMPLEMENTATION PHASE."" THE SUPPORT PHASE SHALL PROVIDE TECHNICAL AND PROGRAM MANAGEMENT SUPPORT TO ADDRESS: (1) THE EVOLVING SPACECRAFT INTERFACES, (2) SPECIAL INSTRUMENT STUDIES AND (3) PROGRAM PLANNING FOR THE IMPLEMENTATION PHASE.  THE IMPLEMENTATION PHASE SHALL INCLUDE THE DESIGN, FABRICATION, ASSEMBLY, TESTING AND DELIVERY OF THE PFM AND SHALL START WITH A PROGRAM INITIATION MEETING.THE CONTRACTOR SHALL ALSO PROVIDE THE PERSONNEL, MATERIALS, EQUIPMENT,  AND FACILITIES NECESSARY FOR REDESIGN (IF NECESSARY), ANALYSIS, DEVELOPMENT, FABRICATION, ASSEMBLY, TESTING, CALIBRATION, QUALIFICATION, ACCEPTANCE, AND SUPPORT FOR SPACECRAFT INTEGRATION AND LAUNCH OF METEOROLOGICAL SATELLITES (METSAT) AMSU-A FM INSTRUMENTS.DEVELOPMENT OF THE METSAT AMSU-A INSTRUMENT WILL BE CONDUCTED IN FOUR TECHNICAL PHASES. PHASE 1 SHALL BE AN ASSESSMENT TO DETERMINE WHAT AREAS OF THE METSAT INSTRUMENT REQUIRE REDESIGN. OBSOLETE COMPONENTS ARE TO BE REPLACED BY NEW COMPONENTS ONLY AFTER DESIGN ANALYSIS HAS BEEN PERFORMED AND MARGINS ARE ANALYTICALLY DEMONSTRATED. IMPROVEMENTS THAT HAVE HERITAGE IN THE EOS AMSU-A INSTRUMENT SHALL BE CONSIDERED AND PRESENTED TO THE GOVERNMENT FOR APPROVAL. PHASE 2 SHALL MAKE AN ASSESSMENT OF ALL DRAWINGS, PROCUREMENTS SPECIFICATIONS, MANUFACTURING FLOWS, SHOP ORDERS, TEST FIXTURES, TEST EQUIPMENT AND TEST PROCEDURES IN ORDER TO IDENTIFY AREAS THAT ARE DEFICIENT AND/OR REQUIRE UPGRADES.  PHASE 3 WILL ACCOMPLISH THOSE ITEMS IDENTIFIED AS A RESULT OF PHASES 1 AND 2.  PHASE 4 IS THE IMPLEMENTATION PHASE WHICH INCLUDES THE FABRICATION, TEST AND CALIBRATION OF THE METSAT INSTRUMENTS."
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL05AB41T Modification 2,LaRC - Langley Research Center,"San Diego, CA (District 53)",08/01/2006,12/31/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,0,0,541710,N/A,N/A,SOLAR TERRESTRIAL PROBES PROGRAM INDEPENDENT REVIEW TEAM
CA,CA-14,IAP WORLD SERVICES INCORPORATED,NNA04CB37C Modification 39,ARC - Ames Research Center,"Mountain View, CA (District 14)",08/01/2006,09/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,0,0,561210,N/A,N/A,Facilities Maintenance Services
CA,CA-29,DS WATERS OF AMERICA LIMITED PARTNERSHIP (7795),NND06AD28D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Pasadena, CA (District 29)",08/01/2006,08/03/2006,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,267,267,454390,N/A,N/A,Call Order 81 to BPA E05859D
CA,CA-53,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNL06AC63T Modification 1,LaRC - Langley Research Center,"San Diego, CA (District 53)",08/01/2006,12/31/2006,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,1101,0,541611,N/A,N/A,ENTRY SYSTEMS TECHNOLOGY DEVELOPMENT CAPABILITY REVIEW
CA,CA-22,WACKENHUT SERVICES INCORPORATED,NND06AJ01T Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",08/01/2006,07/31/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,3999,3999,561612,N/A,N/A,PROVIDE ADDITIONAL GUARD SERVICES TO SUPPORT THE MAIN PARKING LOT PAVING PROJECT AT NASA DRYDEN.
CA,CA-22,AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS INCORPORATED (7290),NND06AD27P Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",08/01/2006,12/31/2007,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,8500,8500,813920,N/A,N/A,SUBSCRIPTION RENEWAL FOR AIAA 2007
CA,CA-22,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NND05AE45D Modification 1,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",08/01/2006,08/01/2006,"[No Vendor Indicators Found], BPA Call",Other Than Small Business - ,15000,15000,541330,N/A,N/A,"(1)REALLOCATE SUPPORT UNDER THIS TASK TO ASSIST THE NASA OPERATIONS DIRECTORATE AND OFFICE OF CHIEF FINANCIAL OFFICER FROM CLIN 2 ""TRAVEL, TRAINING AND MATERIALS"" TO CLIN 1 ""BUSINESS SPECIALIST VI (OFF-SITE)IN THE AMOUNT OF ""$11,728.00""; (2) INCREASE THE NUMBER OF HOURS FOR BUSINESS SPECIALIST VI (OFF-SITE)BY ""257 HRS"" FROM ""960 HRS"" TO ""1217 HRS"", (3) DECREASE THE NUMBER OF DOLLARS ORDERED FOR TRAVEL, TRAINING AND MATERIALS BY ""$11,728.00"" FROM ""$26,160.00"" TO ""$14,432.00"" AND (4) INCREASE THE AMOUNT OBLIGATED FOR THIS DELIVERY ORDER BY ""15,000.00"" FROM ""126,000.00"" TO ""$141,000.00""."
CA,CA-22,IMMIXTECHNOLOGY INC,NND06AD29D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",08/01/2006,10/31/2007,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,15010,15010,541512,N/A,N/A,SUPPORT FOR NASTRAN BASIC PACKAGE
CA,CA-12,TECHNICAL COMMUNITIES INCORPORATED,NNL06AB69D Modification 0 (Base Record),LaRC - Langley Research Center,"San Bruno, CA (District 12)",08/01/2006,08/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,20140,20140,334513,N/A,N/A,POWER SUPPLY
CA,CA-27,SPECTROLAB INCORPORATED,NNG06ED21C Modification 4,GSFC - Goddard Space Flight Center,"Sylmar, CA (District 27)",08/01/2006,06/24/2007,"Small Business,, Firm Fixed Price",Small Business ONLY - ,21220,21220,334413,N/A,N/A,sdp solar array panels
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NNG05GO49H Modification 1,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",08/01/2006,08/31/2008,"Educational Institution,Nonprofit Organization,, Training Grant",Educational - ,24000,24000,[None Indicated],N/A,N/A,GAMM-RAY BURST AFTERGLOW OBSERVATIONS WITH SWIFT & THE ROBOTIC PALOMAR 60-INCH TELESCOPE STUDENT:STEPHEN CENKO
CA,CA-09,UNIV CALIF BERKELEY,NNC04HA08H Modification 3,GRC - Glenn Research Center,"BERKELEY, CA (District 09)",08/01/2006,08/31/2007,"Educational Institution,, Grant For Research",Educational - ,24000,24000,[None Indicated],N/A,N/A,GSRP: PILOTED IGNITION AND FLAME SPREAD ON COMPOSI TE MATERIALS IN PARTIAL AND NORMAL GRAVITY
CA,CA-29,OPTICAL RESEARCH ASSOCIATES INCORPORATED,NNG05CA22C Modification 3,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",08/01/2006,03/07/2007,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",47922,0,541710,N/A,N/A,SBIR PHASE II ENTITLED TERRESTRIAL PLANET FINDER CORONAGRAPH HIGH ACCURACY OPTICAL PROPAGATION
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO715877 Modification 0 (Base Record),NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",08/01/2006,01/27/2008,"Federal Government,, Cost Plus Award Fee",Government - ,56400,56400,541710,N/A,N/A,G-BAND MMIC
CA,CA-14,S E T I INSTITUTE,NNX06AD17G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Mountain View, CA (District 14)",08/01/2006,06/21/2008,"[No Vendor Indicators Found], Grant For Research",Other Than Small Business - ,65232,65232,[None Indicated],N/A,N/A,Laboratory Spectroscopy of Candidate Icy Satellite Surface Materials Under Cryogenic Conditions
CA,CA-14,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NNA05BE28C Modification 20,ARC - Ames Research Center,"Mountain View, CA (District 14)",08/01/2006,07/31/2010,"[No Vendor Indicators Found], Combination ",Other Than Small Business - ,77500,0,541380,N/A,N/A,Technical Services for Aerospace Systmes Modeling and Simulation
CA,CA-14,S R I INTERNATIONAL (0950),NNG05GO77G Modification 1,GSFC - Goddard Space Flight Center,"Menlo Park, CA (District 14)",08/01/2006,08/31/2008,"Nonprofit Organization,, Grant For Research",Non-Profit Institutions - ,90000,90000,[None Indicated],N/A,N/A,EXCITED STATE CHEMISTRY & ATMOSPHERIC STABILITY FOR CO2 PLANETS
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO715825 Modification 1,NOJMO - NASA Office of JPL Management and Oversight,"Pasadena, CA (District 29)",08/01/2006,07/29/2007,"Federal Government,, Cost Plus Award Fee",Government - ,97000,100000,541710,N/A,N/A,OSTM OP GEO DATA RECORDS
CA,CA-50,ESI US R&D INCORPORATED,NNL06AA04C Modification 2,LaRC - Langley Research Center,"San Diego, CA (District 50)",08/01/2006,12/03/2007,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business Innovative Research,Small Business - ",100000,0,541710,N/A,N/A,SBIR PHASE II - HYBRID PREDICTION METHOD FOR AIRCRAFT INTERIOR NOISE
CA,CA-36,PHYSICAL OPTICS CORPORATION,NNL06AA00C Modification 2,LaRC - Langley Research Center,"Torrance, CA (District 36)",08/01/2006,12/03/2007,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business Innovative Research,Small Business - ",100000,0,541710,N/A,N/A,SBIR PHASE II - THREE DIMENSIONAL COCKPIT DISPLAY SYSTEM FOR IMPROVED SITUATIONAL
CA,CA-29,CALIFORNIA INSTITUTE OF TECH,NNG04GP01G Modification 2,GSFC - Goddard Space Flight Center,"Pasadena, CA (District 29)",08/01/2006,08/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,131096,131096,[None Indicated],N/A,N/A,SIROCCO: AN ACOUSTIC ANEMOMETER FOR MARS
CA,CA-22,DEVELOPMENT ONE INCORPORATED,NND06AE98T Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",08/01/2006,01/10/2007,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Service Related Disabled Veteran Owned Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ",191466,191466,541310,N/A,N/A,QA REP AND COST ANALYST REP (AUGUST - JAN. 07)
CA,CA-14,IAP WORLD SERVICES INCORPORATED,NNA04CB37C Modification 42,ARC - Ames Research Center,"Mountain View, CA (District 14)",08/01/2006,09/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,295000,295000,561210,N/A,N/A,Facilities Maintenance Services
CA,CA-09,REGENTS OF THE UNIVERSITY OF CALIFORNIA THE (2123),NNG05GM01G Modification 1,GSFC - Goddard Space Flight Center,"Berkeley, CA (District 09)",08/01/2006,06/30/2008,"Educational Institution,, Grant For Research",Educational - ,373963,373963,[None Indicated],N/A,N/A,STARDUST SAMPLE PREPARATION AND IMPACT SIMULATION.
CA,CA-22,WACKENHUT SERVICES INCORPORATED,NND04AC17D Modification 15,AFRC - Armstrong Flight Research Center,"Edwards, CA (District 22)",08/01/2006,10/31/2009,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,388152,1533429,561612,N/A,N/A,This is a firm fixed price portion of the hybrid contract NND04AC17C.
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO715625 Modification 6,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",08/01/2006,09/30/2007,"Federal Government,, Cost Plus Award Fee",Government - ,759831,0,541710,N/A,N/A,DEVEL MEGPXL CMOS CAMERA
CA,CA-36,NORTHROP GRUMMAN SPACE AND MISSION,NNA06AA61C Modification 2,ARC - Ames Research Center,"Redondo Beach, CA (District 36)",08/01/2006,09/30/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,1125923,1125923,541710,N/A,N/A,Lunar CRater Observation and Sensing Satellite (LCROSS)Support Definitized contract 9/19/06. (Letter Contract awarded 6/2/2006 and will be complete on 9/30/06)
CA,CA-36,NORTHROP GRUMMAN SPACE AND MISSION,NNA06AA61C Modification 1,ARC - Ames Research Center,"Redondo Beach, CA (District 36)",08/01/2006,09/30/2007,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,1465299,0,541710,N/A,N/A,Lunar CRater Observation and Sensing Satellite (LCROSS)Support Definitized contract 9/19/06. (Letter Contract awarded 6/2/2006 and will be complete on 9/30/06)
CA,CA-29,CALIFORNIA INSTITUTE OF TECHNOLOGY,NMO710711 Modification 22,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 29)",08/01/2006,09/30/2008,"Federal Government,, Cost Plus Award Fee",Government - ,1905380,0,541710,N/A,N/A,KEPLER PROJECT
CA,CA-36,NORTHROP GRUMMAN SYSTEMS CORPORATION,NNJ05HF17C Modification 17,JSC - Johnson Space Flight Center,"EL SEGUNDO, CA (District 36)",08/01/2006,09/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,3500000,6926786,541710,N/A,N/A,PHASE I DEFINITION AND DESIGN ACTIVITIES RESULTING IN PDR FOR CREW EXPLORATION VEHICLE (CEV) SYSTEM
CA,CA-22,US AIR FORCE RESEARCH LAB,E5178D Modification 14,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",08/01/2006,10/05/2007,"[No Vendor Indicators Found], Intragovernmental",Other Than Small Business - ,2854,2854,[None Indicated],N/A,N/A,"ESTABLISH MIPR OF AIRCRAFT FUELS, LUBRICANTS, FLUI DS AND GASES"
CA,CA-12,TECHNICAL COMMUNITIES INCORPORATED,NNL06AC96D Modification 0 (Base Record),LaRC - Langley Research Center,"San Bruno, CA (District 12)",08/01/2006,09/29/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,16204,16204,334513,N/A,N/A,LOW PRESSURE DIGITAL CALIBRATOR
CA,CA-10,PIXELL,NNL06AC86D Modification 0 (Base Record),LaRC - Langley Research Center,"LAFAYETTE, CA (District 10)",08/01/2006,09/07/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,13466,13466,334290,N/A,N/A,DUAL RGB CAPTURE CARD
CA,CA-07,PACIFIC INSTRUMENTS INCORPORATED,NNL06AH34P Modification 0 (Base Record),LaRC - Langley Research Center,"Concord, CA (District 07)",08/01/2006,10/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,23025,23025,[None Indicated],N/A,N/A,AMPLIFIER
CA,,LELAND JUNIOR STANFORD UNIVERS,ARC00200209DNAS202112 Modification 7,ARC - Ames Research Center,"UNITED STATES, CA",08/02/2006,09/24/2007,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,0,0,611310,N/A,N/A,
CA,CA-14,PLANNERS COLLABORATIVE INCORPORATED,NNA04CA76C Modification 65,ARC - Ames Research Center,"Mountain View, CA (District 14)",08/02/2006,10/31/2006,"Black American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,, Labor Hours","Small Disadvantaged Business,Small Business - ",-48916,0,561210,N/A,N/A,BUSINESS OPERATIONS AND TECHNICAL SERVICES(BOATS)
CA,CA-40,TERRA UNIVERSAL INCORPORATED,NNG06LE33P Modification 1,GSFC - Goddard Space Flight Center,"Fullerton, CA (District 40)",08/02/2006,08/02/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,-9318,-9318,[None Indicated],N/A,N/A,"STAINLESS STEEL DOOR FRAME; NITROWATCH CONTROLLER; IONIZING MODULE; ADJUST A SHELF; AUTOMTIC RB VALVE; DUAL PURGE; SENSOR SWITCH; NITROWATCH/HUMEX SENSOR; IMPROVED SS STAND; CASTERS; 3""; TRANSFORMER; CRAFTING SERVICE FEE"
CA,CA-14,LOUISIANA STATE UNIVERSITY,NCC25484 Modification 2,ARC - Ames Research Center,"Mountain View, CA (District 14)",08/02/2006,08/31/2004,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,-3320,-3320,[None Indicated],N/A,N/A,SCALABLE ALGORITHMS ON THE INFORMATION POWER GRID
CA,CA-09,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (2123),NNG04GN73G Modification 3,GSFC - Goddard Space Flight Center,"Berkeley, CA (District 09)",08/02/2006,07/14/2007,"Educational Institution,, Grant For Research",Educational - ,0,0,[None Indicated],N/A,N/A,INNER HELIOSPHERE MULTISPACECRAFT DATA ANALYSIS TOOL.
CA,CA-27,SPACE AGE PLATING INCORPORATED,NND06AD30D Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"CHATSWORTH, CA (District 27)",08/02/2006,08/17/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,100,100,332813,N/A,N/A,NTE$100.00
CA,CA-22,RISQUE JON,NND05AE18P Modification 2,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",08/02/2006,08/02/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,500,500,339932,N/A,N/A,LARGE SCALE MODEL AIRPLANES
CA,CA-22,INFOWARE SYSTEMS INCORPORATED,NND05AA76D Modification 7,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 22)",08/02/2006,09/29/2006,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",880,880,541511,N/A,N/A,JOINT ADVANCED RANGE SAFETY SYSTEM (JARSS) SOFTWARE DEVELOPMENT
